feedback	assignments	workerid	Answer.system	creationtime	Answer.time_in_minutes	deadline	viewhit	keywords	Answer.trials	assignmentduration	title	assignmentapprovaltime	reject	assignmentstatus	hitlifetime	numpending	description	assignmentid	Answer.setup	assignmentaccepttime	numavailable	numcomplete	assignmentsubmittime	annotation	Answer.subject_information	reviewstatus	autoapprovaltime	hitstatus	autoapprovaldelay	hittypeid	assignmentrejecttime	reward	hitid
	4	3	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":768,""screenW"":1366}"	Thu Jan 24 14:37:27 EST 2019	1.26805		https://requester.mturk.com/mturk/manageHIT?HITId=3R868ACW4SMPAOV40AZKPXP3DBVGZ1	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.51}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.47}, {""exclusion_num"": 1, ""target"": ""left""}, {""exclusion_num"": 2, ""target"": ""left""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:27 EST 2019	0	Guess what someone else is trying to tell you	3IGI0VL648UL8WWDB76ZO3MH8FGNOW	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""right"",""first_object"":""plant"",""second_object"":""tape"",""doors"":""closed""}"	Thu Jan 24 14:37:38 EST 2019	0	0	Thu Jan 24 15:24:53 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""1"",""asses"":""Yes"",""age"":""27"",""gender"":""Female"",""education"":""2"",""problems"":"""",""fairprice"":""50"",""comments"":""""}"	NotReviewed	Fri Jan 25 15:24:53 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3R868ACW4SMPAOV40AZKPXP3DBVGZ1
	3	0	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":1080,""screenW"":1920}"	Thu Jan 24 14:37:35 EST 2019	2.0331166666666665		https://requester.mturk.com/mturk/manageHIT?HITId=39WSF6KUV2VFR6L6S6YF9WXNGRDEOG	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""1""}, {""trial_num"": 2, ""target"": 0.97}, {""trial_num"": 3, ""target"": ""1""}, {""trial_num"": 4, ""target"": 0.11}, {""exclusion_num"": 1, ""target"": ""right""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:35 EST 2019	0	Guess what someone else is trying to tell you	3QHK8ZVMINSB124JVPLY5RITWLXLBO	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""right"",""first_object"":""tape"",""second_object"":""fishbowl"",""doors"":""closed""}"	Thu Jan 24 14:37:39 EST 2019	0	0	Thu Jan 24 14:39:49 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""1"",""asses"":""Yes"",""age"":""28"",""gender"":""Male"",""education"":""2"",""problems"":"""",""fairprice"":"".50"",""comments"":""""}"	NotReviewed	Fri Jan 25 14:39:49 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	39WSF6KUV2VFR6L6S6YF9WXNGRDEOG
	3	1	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":1080,""screenW"":1920}"	Thu Jan 24 14:37:35 EST 2019	1.78035		https://requester.mturk.com/mturk/manageHIT?HITId=39WSF6KUV2VFR6L6S6YF9WXNGRDEOG	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""1""}, {""trial_num"": 2, ""target"": 0.77}, {""trial_num"": 3, ""target"": ""1""}, {""trial_num"": 4, ""target"": 0.21}, {""exclusion_num"": 1, ""target"": ""left""}, {""exclusion_num"": 2, ""target"": ""left""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:35 EST 2019	0	Guess what someone else is trying to tell you	31EUONYN2WDYG15MDYSQYKGUUIIVOL	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""left"",""first_object"":""tape"",""second_object"":""fishbowl"",""doors"":""closed""}"	Thu Jan 24 14:38:46 EST 2019	0	0	Thu Jan 24 14:40:36 EST 2019	1 cond	"{""language"":"""",""enjoyment"":""1"",""asses"":""Yes"",""age"":""34"",""gender"":""Male"",""education"":""2"",""problems"":"""",""fairprice"":"""",""comments"":""""}"	NotReviewed	Fri Jan 25 14:40:36 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	39WSF6KUV2VFR6L6S6YF9WXNGRDEOG
	3	2	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":768,""screenW"":1366}"	Thu Jan 24 14:37:35 EST 2019	2.57145		https://requester.mturk.com/mturk/manageHIT?HITId=39WSF6KUV2VFR6L6S6YF9WXNGRDEOG	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.98}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.97}, {""exclusion_num"": 1, ""target"": ""left""}, {""exclusion_num"": 2, ""target"": ""right""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:35 EST 2019	0	Guess what someone else is trying to tell you	3XCC1ODXDML9861LJRFKMSMRODNQRV	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""left"",""first_object"":""tape"",""second_object"":""fishbowl"",""doors"":""closed""}"	Thu Jan 24 14:37:42 EST 2019	0	0	Thu Jan 24 14:41:54 EST 2019	1 cond	"{""language"":""english"",""enjoyment"":""1"",""age"":""30"",""gender"":""Male"",""education"":""3"",""problems"":"""",""fairprice"":""0.5"",""comments"":""""}"	NotReviewed	Fri Jan 25 14:41:54 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	39WSF6KUV2VFR6L6S6YF9WXNGRDEOG
	4	0	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":1080,""screenW"":1920}"	Thu Jan 24 14:37:46 EST 2019	0.9104666666666666		https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BAS6H4HGDYN0RCRGBBAQCK1	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.73}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.57}, {""exclusion_num"": 1, ""target"": ""equal""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:46 EST 2019	0	Guess what someone else is trying to tell you	31IBVUNM9T94AOSTEV90BQ7G2HRVFZ	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""left"",""first_object"":""tape"",""second_object"":""hat"",""doors"":""closed""}"	Thu Jan 24 14:37:59 EST 2019	0	0	Thu Jan 24 14:38:56 EST 2019	1 cond	"{""language"":"""",""enjoyment"":""-1"",""asses"":""Yes"",""age"":"""",""gender"":"""",""education"":""-1"",""problems"":"""",""fairprice"":"""",""comments"":""""}"	NotReviewed	Fri Jan 25 14:38:56 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3W31J70BAS6H4HGDYN0RCRGBBAQCK1
	4	1	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":768,""screenW"":1366}"	Thu Jan 24 14:37:46 EST 2019	1.9682166666666667		https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BAS6H4HGDYN0RCRGBBAQCK1	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""1""}, {""trial_num"": 2, ""target"": 0.81}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.68}, {""exclusion_num"": 1, ""target"": ""right""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:46 EST 2019	0	Guess what someone else is trying to tell you	30IQTZXKALG5H9IYBSRXW4HXCQAX00	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""left"",""first_object"":""tape"",""second_object"":""hat"",""doors"":""closed""}"	Thu Jan 24 14:37:58 EST 2019	0	0	Thu Jan 24 14:40:00 EST 2019	1 cond	"{""language"":""english"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""55"",""gender"":""Female"",""education"":""3"",""problems"":""no"",""fairprice"":""yes"",""comments"":""""}"	NotReviewed	Fri Jan 25 14:40:00 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3W31J70BAS6H4HGDYN0RCRGBBAQCK1
	4	2	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":900,""screenW"":1600}"	Thu Jan 24 14:37:46 EST 2019	2.0128333333333335		https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BAS6H4HGDYN0RCRGBBAQCK1	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""1""}, {""trial_num"": 2, ""target"": 0.85}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.32}, {""exclusion_num"": 1, ""target"": ""right""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:46 EST 2019	0	Guess what someone else is trying to tell you	3P529IW9KZV1EJGZ0R7UOH9EBJPLF6	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""right"",""first_object"":""tape"",""second_object"":""hat"",""doors"":""closed""}"	Thu Jan 24 14:38:46 EST 2019	0	0	Thu Jan 24 14:40:53 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""1"",""asses"":""Yes"",""age"":""27"",""gender"":""Male"",""education"":""1"",""problems"":"""",""fairprice"":""0.30"",""comments"":""""}"	NotReviewed	Fri Jan 25 14:40:53 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3W31J70BAS6H4HGDYN0RCRGBBAQCK1
	4	3	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":1024,""screenW"":1280}"	Thu Jan 24 14:37:46 EST 2019	4.793083333333334		https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BAS6H4HGDYN0RCRGBBAQCK1	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.59}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.74}, {""exclusion_num"": 1, ""target"": ""equal""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:46 EST 2019	0	Guess what someone else is trying to tell you	369J354OFEKP9Y9NO77AHJRTM30G6S	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""right"",""first_object"":""tape"",""second_object"":""hat"",""doors"":""closed""}"	Thu Jan 24 14:47:31 EST 2019	0	0	Thu Jan 24 14:52:55 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""31"",""gender"":""Male"",""education"":""3"",""problems"":""No"",""fairprice"":""0.3"",""comments"":""none""}"	NotReviewed	Fri Jan 25 14:52:55 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3W31J70BAS6H4HGDYN0RCRGBBAQCK1
	3	0	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":768,""screenW"":1366}"	Thu Jan 24 14:37:51 EST 2019	2.97125		https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAO1SONYVJNCSRRTQ0AVCL4	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.64}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.33}, {""exclusion_num"": 1, ""target"": ""right""}, {""exclusion_num"": 2, ""target"": ""right""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:51 EST 2019	0	Guess what someone else is trying to tell you	32M8BPYGAUW52I4OQ8GZEMHYVUVIGO	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""left"",""first_object"":""tape"",""second_object"":""plant"",""doors"":""closed""}"	Thu Jan 24 14:37:57 EST 2019	0	0	Thu Jan 24 14:41:02 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""31"",""gender"":""Female"",""education"":""2"",""problems"":""NONE"",""fairprice"":"".30"",""comments"":""None""}"	NotReviewed	Fri Jan 25 14:41:02 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	31MBOZ6PAO1SONYVJNCSRRTQ0AVCL4
	3	1	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":768,""screenW"":1366}"	Thu Jan 24 14:37:51 EST 2019	8.468266666666667		https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAO1SONYVJNCSRRTQ0AVCL4	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.67}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.79}, {""exclusion_num"": 1, ""target"": ""right""}, {""exclusion_num"": 2, ""target"": ""left""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:51 EST 2019	0	Guess what someone else is trying to tell you	3WMOAN2SRC7GYG5ACJSDJVGP48DNVY	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""right"",""first_object"":""tape"",""second_object"":""plant"",""doors"":""closed""}"	Thu Jan 24 14:37:57 EST 2019	0	0	Thu Jan 24 14:46:59 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""2"",""asses"":""No"",""age"":""26"",""gender"":""Female"",""education"":""3"",""problems"":""No"",""fairprice"":""90000"",""comments"":""Nice and interestin""}"	NotReviewed	Fri Jan 25 14:46:59 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	31MBOZ6PAO1SONYVJNCSRRTQ0AVCL4
	3	2	"{""Browser"":""Chrome"",""OS"":""Mac"",""screenH"":800,""screenW"":1280}"	Thu Jan 24 14:37:51 EST 2019	3.9407833333333335		https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAO1SONYVJNCSRRTQ0AVCL4	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""1""}, {""trial_num"": 2, ""target"": 0.93}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.78}, {""exclusion_num"": 1, ""target"": ""right""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:51 EST 2019	0	Guess what someone else is trying to tell you	36TFCYNS45KGS9OU90YI2WGEY7CXH2	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""right"",""first_object"":""tape"",""second_object"":""plant"",""doors"":""closed""}"	Thu Jan 24 14:39:40 EST 2019	0	0	Thu Jan 24 14:55:37 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""31"",""gender"":""Female"",""education"":""3"",""problems"":""no"",""fairprice"":""$0.50"",""comments"":""""}"	NotReviewed	Fri Jan 25 14:55:37 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	31MBOZ6PAO1SONYVJNCSRRTQ0AVCL4
